pin,slack
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_86:IPA,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_86:IPB,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[4]_psh_negedge_reg[51]:ADn,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[4]_psh_negedge_reg[51]:ALn,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[4]_psh_negedge_reg[51]:CLK,4333
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[4]_psh_negedge_reg[51]:D,7164
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[4]_psh_negedge_reg[51]:EN,3242
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[4]_psh_negedge_reg[51]:LAT,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[4]_psh_negedge_reg[51]:Q,4333
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[4]_psh_negedge_reg[51]:SD,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[4]_psh_negedge_reg[51]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_154_rs_RNI0MFV:A,5146
reg_apb_wrp_0/reg16x8_0/un1_data_out8_154_rs_RNI0MFV:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_154_rs_RNI0MFV:C,5018
reg_apb_wrp_0/reg16x8_0/un1_data_out8_154_rs_RNI0MFV:Y,5018
LCD_RGB_0/color_word_lsb_color_word_lsb_0_0/FF_8:EN,
LCD_RGB_0/color_word_lsb_color_word_lsb_0_0/FF_8:IPENn,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_132:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_132:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_132:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_132:IPA,
PWMctr_0/un1_h_time_1_cry_1:B,5944
PWMctr_0/un1_h_time_1_cry_1:CC,
PWMctr_0/un1_h_time_1_cry_1:P,6096
PWMctr_0/un1_h_time_1_cry_1:UB,5944
reg_apb_wrp_0/reg16x8_0/mem_9_[0]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_9_[0]:ALn,4604
reg_apb_wrp_0/reg16x8_0/mem_9_[0]:CLK,5003
reg_apb_wrp_0/reg16x8_0/mem_9_[0]:D,7228
reg_apb_wrp_0/reg16x8_0/mem_9_[0]:EN,3546
reg_apb_wrp_0/reg16x8_0/mem_9_[0]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_9_[0]:Q,5003
reg_apb_wrp_0/reg16x8_0/mem_9_[0]:SD,
reg_apb_wrp_0/reg16x8_0/mem_9_[0]:SLn,
PWMctr_0/un4_timer_1_cry_20:B,6858
PWMctr_0/un4_timer_1_cry_20:CC,5894
PWMctr_0/un4_timer_1_cry_20:P,
PWMctr_0/un4_timer_1_cry_20:S,5894
PWMctr_0/un4_timer_1_cry_20:UB,
reg_apb_wrp_0/reg16x8_0/mem_10_[1]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_10_[1]:ALn,4649
reg_apb_wrp_0/reg16x8_0/mem_10_[1]:CLK,4803
reg_apb_wrp_0/reg16x8_0/mem_10_[1]:D,7175
reg_apb_wrp_0/reg16x8_0/mem_10_[1]:EN,3546
reg_apb_wrp_0/reg16x8_0/mem_10_[1]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_10_[1]:Q,4803
reg_apb_wrp_0/reg16x8_0/mem_10_[1]:SD,
reg_apb_wrp_0/reg16x8_0/mem_10_[1]:SLn,
CoreAPB3_0/iPSELS_0_a2[2]:A,3199
CoreAPB3_0/iPSELS_0_a2[2]:B,2571
CoreAPB3_0/iPSELS_0_a2[2]:C,3269
CoreAPB3_0/iPSELS_0_a2[2]:D,3199
CoreAPB3_0/iPSELS_0_a2[2]:Y,2571
LCD_RGB_0/cnt_scan[5]:ADn,
LCD_RGB_0/cnt_scan[5]:ALn,
LCD_RGB_0/cnt_scan[5]:CLK,36609
LCD_RGB_0/cnt_scan[5]:D,37254
LCD_RGB_0/cnt_scan[5]:EN,39475
LCD_RGB_0/cnt_scan[5]:LAT,
LCD_RGB_0/cnt_scan[5]:Q,36609
LCD_RGB_0/cnt_scan[5]:SD,
LCD_RGB_0/cnt_scan[5]:SLn,
LCD_RGB_0/data_reg_2_8_0__m41:A,36354
LCD_RGB_0/data_reg_2_8_0__m41:B,35370
LCD_RGB_0/data_reg_2_8_0__m41:C,36224
LCD_RGB_0/data_reg_2_8_0__m41:D,36083
LCD_RGB_0/data_reg_2_8_0__m41:Y,35370
reg_apb_wrp_0/reg16x8_0/un1_data_out8_86_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_86_set:ALn,4610
reg_apb_wrp_0/reg16x8_0/un1_data_out8_86_set:CLK,6162
reg_apb_wrp_0/reg16x8_0/un1_data_out8_86_set:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_86_set:EN,3546
reg_apb_wrp_0/reg16x8_0/un1_data_out8_86_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_86_set:Q,6162
reg_apb_wrp_0/reg16x8_0/un1_data_out8_86_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_86_set:SLn,
LCD_RGB_0/x_cnt_9_rep1[3]:A,36336
LCD_RGB_0/x_cnt_9_rep1[3]:B,36611
LCD_RGB_0/x_cnt_9_rep1[3]:Y,36336
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_26:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_26:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_26:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_26:IPA,
reg_apb_demo_0/reg_demo_0/mem_mem_0_0/CFG_24:C,5489
reg_apb_demo_0/reg_demo_0/mem_mem_0_0/CFG_24:IPC,5489
corepwm_0/genblk5_genblk1_corepwm_timebase/un1_period_cnt_cry_3:A,5139
corepwm_0/genblk5_genblk1_corepwm_timebase/un1_period_cnt_cry_3:B,4934
corepwm_0/genblk5_genblk1_corepwm_timebase/un1_period_cnt_cry_3:CC,
corepwm_0/genblk5_genblk1_corepwm_timebase/un1_period_cnt_cry_3:P,5020
corepwm_0/genblk5_genblk1_corepwm_timebase/un1_period_cnt_cry_3:UB,4934
corepwm_0/genblk3_corepwm_reg_if/PRDATA_regif_1_0[3]:A,2157
corepwm_0/genblk3_corepwm_reg_if/PRDATA_regif_1_0[3]:B,3192
corepwm_0/genblk3_corepwm_reg_if/PRDATA_regif_1_0[3]:C,2873
corepwm_0/genblk3_corepwm_reg_if/PRDATA_regif_1_0[3]:Y,2157
reg_apb_wrp_0/reg16x8_0/mem_10_[7]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_10_[7]:ALn,4649
reg_apb_wrp_0/reg16x8_0/mem_10_[7]:CLK,4803
reg_apb_wrp_0/reg16x8_0/mem_10_[7]:D,7057
reg_apb_wrp_0/reg16x8_0/mem_10_[7]:EN,3546
reg_apb_wrp_0/reg16x8_0/mem_10_[7]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_10_[7]:Q,4803
reg_apb_wrp_0/reg16x8_0/mem_10_[7]:SD,
reg_apb_wrp_0/reg16x8_0/mem_10_[7]:SLn,
reg_apb_demo_0/reg_demo_0/mem_mem_0_0/FF_17:EN,
corepwm_0/genblk5_genblk1_corepwm_timebase/un1_period_cnt_cry_6:A,5151
corepwm_0/genblk5_genblk1_corepwm_timebase/un1_period_cnt_cry_6:B,4979
corepwm_0/genblk5_genblk1_corepwm_timebase/un1_period_cnt_cry_6:CC,
corepwm_0/genblk5_genblk1_corepwm_timebase/un1_period_cnt_cry_6:P,5038
corepwm_0/genblk5_genblk1_corepwm_timebase/un1_period_cnt_cry_6:UB,4979
LCD_RGB_0/data_reg_20_5_ns_1[6]:A,34334
LCD_RGB_0/data_reg_20_5_ns_1[6]:B,33550
LCD_RGB_0/data_reg_20_5_ns_1[6]:C,37386
LCD_RGB_0/data_reg_20_5_ns_1[6]:D,34147
LCD_RGB_0/data_reg_20_5_ns_1[6]:Y,33550
reg_apb_wrp_0/reg16x8_0/un1_data_out8_49_set_RNI9PCL:A,5103
reg_apb_wrp_0/reg16x8_0/un1_data_out8_49_set_RNI9PCL:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_49_set_RNI9PCL:C,4975
reg_apb_wrp_0/reg16x8_0/un1_data_out8_49_set_RNI9PCL:Y,4975
LCD_RGB_0/data_reg_2_8_0__m87_1_0_wmux:A,36860
LCD_RGB_0/data_reg_2_8_0__m87_1_0_wmux:B,36764
LCD_RGB_0/data_reg_2_8_0__m87_1_0_wmux:C,35630
LCD_RGB_0/data_reg_2_8_0__m87_1_0_wmux:CC,
LCD_RGB_0/data_reg_2_8_0__m87_1_0_wmux:D,35470
LCD_RGB_0/data_reg_2_8_0__m87_1_0_wmux:P,
LCD_RGB_0/data_reg_2_8_0__m87_1_0_wmux:UB,
LCD_RGB_0/data_reg_2_8_0__m87_1_0_wmux:Y,35470
FCCC_0/GL0_INST/U0_RGB1:An,
FCCC_0/GL0_INST/U0_RGB1:ENn,
FCCC_0/GL0_INST/U0_RGB1:YL,
LCD_RGB_0/color_word_lsb_color_word_lsb_0_0/CFG_14:B,
LCD_RGB_0/color_word_lsb_color_word_lsb_0_0/CFG_14:C,38513
LCD_RGB_0/color_word_lsb_color_word_lsb_0_0/CFG_14:IPB,
LCD_RGB_0/color_word_lsb_color_word_lsb_0_0/CFG_14:IPC,38513
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_69:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_69:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_69:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_69:IPA,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_69:IPB,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_240:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_240:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_240:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_240:IPA,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_240:IPB,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_240:IPC,
reg_apb_wrp_0/reg16x8_0/mem_14_[5]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_14_[5]:ALn,4649
reg_apb_wrp_0/reg16x8_0/mem_14_[5]:CLK,4969
reg_apb_wrp_0/reg16x8_0/mem_14_[5]:D,7248
reg_apb_wrp_0/reg16x8_0/mem_14_[5]:EN,3546
reg_apb_wrp_0/reg16x8_0/mem_14_[5]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_14_[5]:Q,4969
reg_apb_wrp_0/reg16x8_0/mem_14_[5]:SD,
reg_apb_wrp_0/reg16x8_0/mem_14_[5]:SLn,
LCD_RGB_0/cnt_delay[1]:ADn,
LCD_RGB_0/cnt_delay[1]:ALn,
LCD_RGB_0/cnt_delay[1]:CLK,34681
LCD_RGB_0/cnt_delay[1]:D,36470
LCD_RGB_0/cnt_delay[1]:EN,39386
LCD_RGB_0/cnt_delay[1]:LAT,
LCD_RGB_0/cnt_delay[1]:Q,34681
LCD_RGB_0/cnt_delay[1]:SD,
LCD_RGB_0/cnt_delay[1]:SLn,
reg_apb_wrp_0/reg16x8_0/mem_15__RNI16E11[1]:A,5009
reg_apb_wrp_0/reg16x8_0/mem_15__RNI16E11[1]:B,
reg_apb_wrp_0/reg16x8_0/mem_15__RNI16E11[1]:C,4881
reg_apb_wrp_0/reg16x8_0/mem_15__RNI16E11[1]:Y,4881
reg_apb_wrp_0/reg16x8_0/un1_data_out8_175:A,6927
reg_apb_wrp_0/reg16x8_0/un1_data_out8_175:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_175:C,4649
reg_apb_wrp_0/reg16x8_0/un1_data_out8_175:Y,4649
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_35:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_35:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_35:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_35:IPB,
LCD_RGB_0/color_word_lsb_color_word_lsb_0_1/FF_23:EN,
LCD_RGB_0/color_word_lsb_color_word_lsb_0_1/FF_23:IPENn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_6_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_6_set:ALn,4610
reg_apb_wrp_0/reg16x8_0/un1_data_out8_6_set:CLK,6299
reg_apb_wrp_0/reg16x8_0/un1_data_out8_6_set:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_6_set:EN,3546
reg_apb_wrp_0/reg16x8_0/un1_data_out8_6_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_6_set:Q,6299
reg_apb_wrp_0/reg16x8_0/un1_data_out8_6_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_6_set:SLn,
LCD_RGB_0/color_word_msb_color_word_msb_0_1/FF_29:EN,
LCD_RGB_0/color_word_msb_color_word_msb_0_1/FF_29:IPENn,
PWMctr_0/un4_timer_1_cry_5:B,7799
PWMctr_0/un4_timer_1_cry_5:CC,7083
PWMctr_0/un4_timer_1_cry_5:P,
PWMctr_0/un4_timer_1_cry_5:S,7083
PWMctr_0/un4_timer_1_cry_5:UB,
PWMctr_0/un1_h_time_1_cry_3:A,6269
PWMctr_0/un1_h_time_1_cry_3:B,4944
PWMctr_0/un1_h_time_1_cry_3:CC,
PWMctr_0/un1_h_time_1_cry_3:P,4944
PWMctr_0/un1_h_time_1_cry_3:UB,4945
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_284:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_284:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_284:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_284:IPA,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_284:IPB,
LCD_RGB_0/data_reg[8]:ADn,
LCD_RGB_0/data_reg[8]:ALn,
LCD_RGB_0/data_reg[8]:CLK,40535
LCD_RGB_0/data_reg[8]:D,36131
LCD_RGB_0/data_reg[8]:EN,37142
LCD_RGB_0/data_reg[8]:LAT,
LCD_RGB_0/data_reg[8]:Q,40535
LCD_RGB_0/data_reg[8]:SD,
LCD_RGB_0/data_reg[8]:SLn,
LCD_RGB_0/state_back_RNO[0]:A,39527
LCD_RGB_0/state_back_RNO[0]:Y,39527
reg_apb_wrp_0/reg16x8_0/un1_data_out8_212_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_212_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_212_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_212_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_212_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_212_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_212_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_212_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_212_rs:SLn,
corepwm_0/genblk3_corepwm_reg_if/psh_negedge_reg_1_sqmuxa_2_1:A,5291
corepwm_0/genblk3_corepwm_reg_if/psh_negedge_reg_1_sqmuxa_2_1:B,5214
corepwm_0/genblk3_corepwm_reg_if/psh_negedge_reg_1_sqmuxa_2_1:C,4986
corepwm_0/genblk3_corepwm_reg_if/psh_negedge_reg_1_sqmuxa_2_1:D,4809
corepwm_0/genblk3_corepwm_reg_if/psh_negedge_reg_1_sqmuxa_2_1:Y,4809
reg_apb_wrp_0/reg16x8_0/mem_14_[4]:ADn,
reg_apb_wrp_0/reg16x8_0/mem_14_[4]:ALn,4649
reg_apb_wrp_0/reg16x8_0/mem_14_[4]:CLK,4969
reg_apb_wrp_0/reg16x8_0/mem_14_[4]:D,7324
reg_apb_wrp_0/reg16x8_0/mem_14_[4]:EN,3546
reg_apb_wrp_0/reg16x8_0/mem_14_[4]:LAT,
reg_apb_wrp_0/reg16x8_0/mem_14_[4]:Q,4969
reg_apb_wrp_0/reg16x8_0/mem_14_[4]:SD,
reg_apb_wrp_0/reg16x8_0/mem_14_[4]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_179_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_179_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_179_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_179_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_179_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_179_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_179_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_179_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_179_rs:SLn,
LCD_RGB_0/data_reg_5_0_i_a3[4]:A,36579
LCD_RGB_0/data_reg_5_0_i_a3[4]:B,36587
LCD_RGB_0/data_reg_5_0_i_a3[4]:Y,36579
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_regs[1]_un1_period_cnt_cry_9:A,7150
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_regs[1]_un1_period_cnt_cry_9:B,6928
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_regs[1]_un1_period_cnt_cry_9:CC,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_regs[1]_un1_period_cnt_cry_9:P,7037
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_regs[1]_un1_period_cnt_cry_9:UB,6928
LCD_RGB_0/data_reg_2_8_0__m102_1_1:A,36309
LCD_RGB_0/data_reg_2_8_0__m102_1_1:B,36261
LCD_RGB_0/data_reg_2_8_0__m102_1_1:C,36315
LCD_RGB_0/data_reg_2_8_0__m102_1_1:D,36131
LCD_RGB_0/data_reg_2_8_0__m102_1_1:Y,36131
reg_apb_wrp_0/reg16x8_0/un1_data_out8_126_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_126_set:ALn,4649
reg_apb_wrp_0/reg16x8_0/un1_data_out8_126_set:CLK,6088
reg_apb_wrp_0/reg16x8_0/un1_data_out8_126_set:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_126_set:EN,3546
reg_apb_wrp_0/reg16x8_0/un1_data_out8_126_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_126_set:Q,6088
reg_apb_wrp_0/reg16x8_0/un1_data_out8_126_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_126_set:SLn,
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[1]_genblk1_PWM_int14_5:A,5055
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[1]_genblk1_PWM_int14_5:B,5012
corepwm_0/genblk6_corepwm_pwm_gen/PWM_output_generation[1]_genblk1_PWM_int14_5:Y,5012
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[3]_psh_negedge_reg[41]:ADn,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[3]_psh_negedge_reg[41]:ALn,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[3]_psh_negedge_reg[41]:CLK,5255
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[3]_psh_negedge_reg[41]:D,7453
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[3]_psh_negedge_reg[41]:EN,3049
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[3]_psh_negedge_reg[41]:LAT,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[3]_psh_negedge_reg[41]:Q,5255
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[3]_psh_negedge_reg[41]:SD,
corepwm_0/genblk3_corepwm_reg_if/gen_pos_neg_shregs[3]_psh_negedge_reg[41]:SLn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_174_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_174_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_174_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_174_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_174_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_174_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_174_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_174_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_174_rs:SLn,
LCD_RGB_0/data_reg_2_8_0__m25_1:A,35616
LCD_RGB_0/data_reg_2_8_0__m25_1:B,35411
LCD_RGB_0/data_reg_2_8_0__m25_1:C,34297
LCD_RGB_0/data_reg_2_8_0__m25_1:D,34332
LCD_RGB_0/data_reg_2_8_0__m25_1:Y,34297
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_158:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_158:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_158:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_158:IPA,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_216_rs_RNI1SD6:A,5097
reg_apb_wrp_0/reg16x8_0/un1_data_out8_216_rs_RNI1SD6:B,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_216_rs_RNI1SD6:C,4969
reg_apb_wrp_0/reg16x8_0/un1_data_out8_216_rs_RNI1SD6:Y,4969
LCD_RGB_0/x_cnt_9_fast[2]:A,36336
LCD_RGB_0/x_cnt_9_fast[2]:B,36679
LCD_RGB_0/x_cnt_9_fast[2]:Y,36336
LCD_RGB_0/cnt_delay_RNI3J2U1[3]:B,36470
LCD_RGB_0/cnt_delay_RNI3J2U1[3]:C,39384
LCD_RGB_0/cnt_delay_RNI3J2U1[3]:CC,36868
LCD_RGB_0/cnt_delay_RNI3J2U1[3]:P,
LCD_RGB_0/cnt_delay_RNI3J2U1[3]:S,36470
LCD_RGB_0/cnt_delay_RNI3J2U1[3]:UB,
LCD_RGB_0/y_cnt_RNI5G9E[3]:A,34262
LCD_RGB_0/y_cnt_RNI5G9E[3]:B,34185
LCD_RGB_0/y_cnt_RNI5G9E[3]:Y,34185
LCD_RGB_0/color_word_lsb_color_word_lsb_0_0/FF_17:EN,
lcd_cs_out_obuf/U0/U_IOENFF:A,
lcd_cs_out_obuf/U0/U_IOENFF:Y,
LCD_RGB_0/color_word_lsb_color_word_lsb_0_1/FF_35:EN,
LCD_RGB_0/color_word_lsb_color_word_lsb_0_1/FF_35:IPENn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_247_rs:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_247_rs:ALn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_247_rs:CLK,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_247_rs:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_247_rs:EN,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_247_rs:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_247_rs:Q,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_247_rs:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_247_rs:SLn,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_126:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_126:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_126:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_126:IPA,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_126:IPB,
lcd_dc_out_obuf/U0/U_IOENFF:A,
lcd_dc_out_obuf/U0/U_IOENFF:Y,
FCCC_0/CCC_INST/IP_INTERFACE_7:A,
FCCC_0/CCC_INST/IP_INTERFACE_7:B,
FCCC_0/CCC_INST/IP_INTERFACE_7:C,
FCCC_0/CCC_INST/IP_INTERFACE_7:IPA,
FCCC_0/CCC_INST/IP_INTERFACE_7:IPC,
LCD_RGB_0/y_cnt[7]:ADn,
LCD_RGB_0/y_cnt[7]:ALn,
LCD_RGB_0/y_cnt[7]:CLK,33370
LCD_RGB_0/y_cnt[7]:D,35773
LCD_RGB_0/y_cnt[7]:EN,37157
LCD_RGB_0/y_cnt[7]:LAT,
LCD_RGB_0/y_cnt[7]:Q,33370
LCD_RGB_0/y_cnt[7]:SD,
LCD_RGB_0/y_cnt[7]:SLn,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_12:A,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_12:B,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_12:C,
FPGA_SoC_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_12:IPA,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_63_set:ADn,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_63_set:ALn,4649
reg_apb_wrp_0/reg16x8_0/un1_data_out8_63_set:CLK,5009
reg_apb_wrp_0/reg16x8_0/un1_data_out8_63_set:D,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_63_set:EN,3546
reg_apb_wrp_0/reg16x8_0/un1_data_out8_63_set:LAT,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_63_set:Q,5009
reg_apb_wrp_0/reg16x8_0/un1_data_out8_63_set:SD,
reg_apb_wrp_0/reg16x8_0/un1_data_out8_63_set:SLn,
PWMctr_0/h_time[4]:ADn,
PWMctr_0/h_time[4]:ALn,
PWMctr_0/h_time[4]:CLK,4587
PWMctr_0/h_time[4]:D,5541
PWMctr_0/h_time[4]:EN,3717
PWMctr_0/h_time[4]:LAT,
PWMctr_0/h_time[4]:Q,4587
PWMctr_0/h_time[4]:SD,
PWMctr_0/h_time[4]:SLn,
LCD_RGB_0/data_reg_2_8_0__m29:A,36617
LCD_RGB_0/data_reg_2_8_0__m29:B,36441
LCD_RGB_0/data_reg_2_8_0__m29:C,34273
LCD_RGB_0/data_reg_2_8_0__m29:D,34514
LCD_RGB_0/data_reg_2_8_0__m29:Y,34273
LCD_RGB_0/cnt_delay_RNI6OBA4[9]:B,36470
LCD_RGB_0/cnt_delay_RNI6OBA4[9]:C,39384
LCD_RGB_0/cnt_delay_RNI6OBA4[9]:CC,35851
LCD_RGB_0/cnt_delay_RNI6OBA4[9]:P,
LCD_RGB_0/cnt_delay_RNI6OBA4[9]:S,35851
LCD_RGB_0/cnt_delay_RNI6OBA4[9]:UB,
reg_apb_demo_0/reg_demo_0/mem_mem_0_0/CFG_4:C,
reg_apb_demo_0/reg_demo_0/mem_mem_0_0/CFG_4:IPC,
